Rotation,Year,Month,DayAndTime,Day,DateInt,Date,Julian Date
799,1913,6,14.6795,14,19130614.0,1913.45118,2419933.17953
800,1913,7,11.8779,11,19130711.0,1913.52569,2419960.37788
801,1913,8,8.0925,8,19130808.0,1913.60025,2419987.59248
802,1913,9,4.3354,4,19130904.0,1913.6748899999998,2420014.83538
803,1913,10,1.6066,1,19131001.0,1913.74961,2420042.10655
804,1913,10,28.8987,28,19131028.0,1913.82438,2420069.39873
805,1913,11,25.206,25,19131125.0,1913.8991899999999,2420096.70598
806,1913,12,22.5277,22,19131222.0,1913.97405,2420124.0276599997
807,1914,1,18.8625,18,19140118.0,1914.04894,2420151.36253
808,1914,2,15.2042,15,19140215.0,1914.12385,2420178.7042400003
809,1914,3,14.5323,14,19140314.0,1914.1987199999999,2420206.03235
810,1914,4,10.8256,10,19140410.0,1914.2734899999998,2420233.32563
811,1914,5,8.0746,8,19140508.0,1914.34815,2420260.57458
812,1914,6,4.2874,4,19140604.0,1914.42271,2420287.78742
813,1914,7,1.4851,1,19140701.0,1914.49722,2420314.98514
814,1914,7,28.6913,28,19140728.0,1914.57176,2420342.1913
815,1914,8,24.9225,24,19140824.0,1914.6463600000002,2420369.4224799997
816,1914,9,21.1832,21,19140921.0,1914.72105,2420396.68317
817,1914,10,18.468,18,19141018.0,1914.7958,2420423.96797
818,1914,11,14.7696,14,19141114.0,1914.8706,2420451.26959
819,1914,12,12.0854,12,19141212.0,1914.94544,2420478.58543
820,1915,1,8.4151,8,19150108.0,1915.0203199999999,2420505.91513
821,1915,2,4.7564,4,19150204.0,1915.09522,2420533.25644
822,1915,3,4.0928,4,19150304.0,1915.17012,2420560.59275
823,1915,3,31.4019,31,19150331.0,1915.2449399999998,2420587.9018599996
824,1915,4,27.6683,27,19150427.0,1915.31964,2420615.1683
825,1915,5,24.8934,24,19150524.0,1915.39423,2420642.39337
826,1915,6,21.0941,21,19150621.0,1915.46875,2420669.5941
827,1915,7,18.2944,18,19150718.0,1915.54327,2420696.79434
828,1915,8,14.5144,14,19150814.0,1915.61785,2420724.01437
829,1915,9,10.7636,10,19150910.0,1915.6925,2420751.2636
830,1915,10,8.0398,8,19151008.0,1915.7672300000002,2420778.53981
831,1915,11,4.3354,4,19151104.0,1915.84201,2420805.83541
832,1915,12,1.6456,1,19151201.0,1915.9168399999999,2420833.14561
833,1915,12,28.9706,28,19151228.0,1915.9917,2420860.47056
834,1916,1,25.3079,25,19160125.0,1916.0664199999999,2420887.80792
835,1916,2,21.6488,21,19160221.0,1916.14112,2420915.14875
836,1916,3,19.9711,19,19160319.0,1916.21577,2420942.47106
837,1916,4,16.2551,16,19160416.0,1916.29031,2420969.75507
838,1916,5,13.495,13,19160513.0,1916.3647399999998,2420996.99499
839,1916,6,9.7025,9,19160609.0,1916.43908,2421024.2025099997
840,1916,7,6.9001,6,19160706.0,1916.5133899999998,2421051.40012
841,1916,8,3.1106,3,19160803.0,1916.58773,2421078.61061
842,1916,8,30.3482,30,19160830.0,1916.66215,2421105.8481900003
843,1916,9,26.6148,26,19160926.0,1916.73665,2421133.11477
844,1916,10,23.9038,23,19161023.0,1916.81121,2421160.40377
845,1916,11,20.2086,20,19161120.0,1916.88582,2421187.70855
846,1916,12,17.5276,17,19161217.0,1916.9604600000002,2421215.02764
847,1917,1,13.8604,13,19170113.0,1917.0352300000002,2421242.36035
848,1917,2,10.2023,10,19170210.0,1917.1101399999998,2421269.70225
849,1917,3,9.5344,9,19170309.0,1917.18503,2421297.03443
850,1917,4,5.835,5,19170405.0,1917.25982,2421324.33495
851,1917,5,3.0915,3,19170503.0,1917.3345,2421351.5915200002
852,1917,5,30.3094,30,19170530.0,1917.40907,2421378.80935
853,1917,6,26.5079,26,19170626.0,1917.48358,2421406.0079099997
854,1917,7,23.7111,23,19170723.0,1917.5581100000002,2421433.2110900003
855,1917,8,19.9372,19,19170819.0,1917.6327,2421460.43725
856,1917,9,16.192999999999998,16,19170916.0,1917.70738,2421487.69302
857,1917,10,13.4743,13,19171013.0,1917.7821199999998,2421514.97427
858,1917,11,9.7734,9,19171109.0,1917.8569100000002,2421542.27336
859,1917,12,7.0867,7,19171207.0,1917.9317399999998,2421569.5866799997
860,1918,1,3.4138,3,19180103.0,1918.0066100000001,2421596.91377
861,1918,1,30.7539,30,19180130.0,1918.08152,2421624.25395
862,1918,2,27.0926,27,19180227.0,1918.15642,2421651.59257
863,1918,3,26.4078,26,19180326.0,1918.23125,2421678.9078
864,1918,4,22.682,22,19180422.0,1918.30598,2421706.1820400003
865,1918,5,19.9134,19,19180519.0,1918.38058,2421733.41345
866,1918,6,16.1168,16,19180616.0,1918.45511,2421760.6168299997
867,1918,7,13.3156,13,19180713.0,1918.52963,2421787.81562
868,1918,8,9.5313,9,19180809.0,1918.6042,2421815.03134
869,1918,9,5.7755,5,19180905.0,1918.6788399999998,2421842.27552
870,1918,10,3.0477,3,19181003.0,1918.75356,2421869.5476599997
871,1918,10,30.3404,30,19181030.0,1918.82833,2421896.8404200003
872,1918,11,26.6481,26,19181126.0,1918.90315,2421924.1481
873,1918,12,23.9703,23,19181223.0,1918.9779999999998,2421951.47028
874,1919,1,20.3056,20,19190120.0,1919.05289,2421978.80557
875,1919,2,16.6471,16,19190216.0,1919.1278,2422006.14714
876,1919,3,15.9742,15,19190315.0,1919.20267,2422033.4742099997
877,1919,4,12.2658,12,19190412.0,1919.2774399999998,2422060.76576
878,1919,5,9.513,9,19190509.0,1919.3520899999999,2422088.0130000003
879,1919,6,5.7248,5,19190605.0,1919.42664,2422115.2247900004
880,1919,7,2.9225,2,19190702.0,1919.5011600000003,2422142.4224400003
881,1919,7,30.1294,30,19190730.0,1919.5757,2422169.6294299997
882,1919,8,26.3619,26,19190826.0,1919.6503100000002,2422196.86186
883,1919,9,22.6238,22,19190922.0,1919.725,2422224.12375
884,1919,10,19.9094,19,19191019.0,1919.79975,2422251.40943
885,1919,11,16.2117,16,19191116.0,1919.87455,2422278.7117
886,1919,12,13.5282,13,19191213.0,1919.9493899999998,2422306.02819
887,1920,1,9.8585,9,19200109.0,1920.0242,2422333.3585200002
888,1920,2,6.2,6,19200206.0,1920.0989100000002,2422333.3585200002
889,1920,3,4.5356,4,19200304.0,1920.1735899999999,2422388.0355599998
890,1920,3,31.843000000000004,31,19200331.0,1920.2482,2422415.3429400004
891,1920,4,28.1073,28,19200428.0,1920.3227,2422442.60731
892,1920,5,25.3308,25,19200525.0,1920.3970800000002,2422469.83076
893,1920,6,21.5309,21,19200621.0,1920.4714,2422497.03088
894,1920,7,18.7316,18,19200718.0,1920.54571,2422524.2315700003
895,1920,8,14.9528,14,19200814.0,1920.62009,2422551.4528
896,1920,9,11.2034,11,19200911.0,1920.69454,2422578.70345
897,1920,10,8.4808,8,19201008.0,1920.7690699999998,2422605.9808400003
898,1920,11,4.7773,4,19201104.0,1920.84365,2422633.27733
899,1920,12,2.0883,2,19201202.0,1920.91827,2422660.5882900003
900,1920,12,29.414,29,19201229.0,1920.9929300000001,2422687.91395
901,1921,1,25.7517,25,19210125.0,1921.0678100000002,2422715.2516900003
902,1921,2,22.0921,22,19210222.0,1921.1427199999998,2422742.59208
903,1921,3,21.4129,21,19210321.0,1921.21757,2422769.91293
904,1921,4,17.6948,17,19210417.0,1921.29231,2422797.19484
905,1921,5,14.9329,14,19210514.0,1921.3669399999999,2422824.4328799997
906,1921,6,11.1394,11,19210611.0,1921.4414800000002,2422851.63941
907,1921,7,8.3372,8,19210708.0,1921.5159899999999,2422878.83715
908,1921,8,4.5487,4,19210804.0,1921.59054,2422906.04868
909,1921,8,31.7877,31,19210831.0,1921.66517,2422933.2877
910,1921,9,28.0556,28,19210928.0,1921.73988,2422933.2877
911,1921,10,25.3455,25,19211025.0,1921.81465,2422987.84546
912,1921,11,21.6509,21,19211121.0,1921.88945,2423015.1509
913,1921,12,18.9706,18,19211218.0,1921.9643,2423042.47063
914,1922,1,15.3038,15,19220115.0,1922.03919,2423069.80382
915,1922,2,11.6456,11,19220211.0,1922.1141,2423097.1456400002
916,1922,3,10.9768,10,19220310.0,1922.1889800000001,2423124.47679
917,1922,4,7.2755,7,19220407.0,1922.26377,2423151.7754900004
918,1922,5,4.5301,4,19220504.0,1922.3384399999998,2423179.0301200002
919,1922,5,31.7466,31,19220531.0,1922.4129999999998,2423206.24664
920,1922,6,27.9449,27,19220627.0,1922.48752,2423233.44491
921,1922,7,25.1488,25,19220725.0,1922.56205,2423260.64877
922,1922,8,21.3762,21,19220821.0,1922.63665,2423287.87617
923,1922,9,17.6332,17,19220917.0,1922.71132,2423315.1332099997
924,1922,10,14.9154,14,19221014.0,1922.7860699999999,2423342.41541
925,1922,11,11.2152,11,19221111.0,1922.8608600000002,2423369.7152
926,1922,12,8.5292,8,19221208.0,1922.9357,2423397.0292
927,1923,1,4.857,4,19230104.0,1923.01057,2423424.35703
928,1923,2,1.1976,1,19230201.0,1923.08547,2423451.69759
929,1923,2,28.5358,28,19230228.0,1923.1603699999998,2423479.03578
930,1923,3,27.8496,27,19230327.0,1923.2352,2423506.34956
931,1923,4,24.1218,24,19230424.0,1923.30992,2423533.62184
932,1923,5,21.3515,21,19230521.0,1923.3845199999998,2423560.85153
933,1923,6,17.554000000000002,17,19230617.0,1923.45905,2423588.0540400003
934,1923,7,14.7529,14,19230714.0,1923.5335699999998,2423615.25294
935,1923,8,10.9695,10,19230810.0,1923.6081399999998,2423642.46953
936,1923,9,7.2149,7,19230907.0,1923.68278,2423669.7148599997
937,1923,10,4.488,4,19231004.0,1923.7575,2423696.98802
938,1923,10,31.7816,31,19231031.0,1923.83228,2423724.2815900003
939,1923,11,28.0901,28,19231128.0,1923.9071,2423751.59006
940,1923,12,25.4131,25,19231225.0,1923.98195,2423778.91312
941,1924,1,21.7492,21,19240121.0,1924.05669,2423806.2491599997
942,1924,2,18.0908,18,19240218.0,1924.1314,2423833.59075
943,1924,3,16.4168,16,19240316.0,1924.2060600000002,2423860.91678
944,1924,4,12.7065,12,19240412.0,1924.28062,2423888.20646
945,1924,5,9.9517,9,19240509.0,1924.35506,2423915.4517200002
946,1924,6,6.1622,6,19240606.0,1924.4294100000002,2423942.6622200003
947,1924,7,3.3596,3,19240703.0,1924.5037100000002,2423969.8596099997
948,1924,7,30.5673,30,19240730.0,1924.57805,2423997.06725
949,1924,8,26.8009,26,19240826.0,1924.6524600000002,2424024.30086
950,1924,9,23.0639,23,19240923.0,1924.72695,2424051.5639400003
951,1924,10,20.3506,20,19241020.0,1924.8015,2424078.85054
952,1924,11,16.6536,16,19241116.0,1924.8761,2424106.1535900002
953,1924,12,13.9709,13,19241213.0,1924.9507399999998,2424133.47086
954,1925,1,10.3019,10,19250110.0,1925.02548,2424160.8019
955,1925,2,6.6436,6,19250206.0,1925.1003899999998,2424188.1436099997
956,1925,3,5.9784,5,19250305.0,1925.1752800000002,2424215.4784
957,1925,4,2.2841,2,19250402.0,1925.2500899999998,2424242.78411
958,1925,4,29.5465,29,19250429.0,1925.3247800000001,2424270.04646
959,1925,5,26.7684,26,19250526.0,1925.3993699999999,2424297.2683900003
960,1925,6,22.968000000000004,22,19250622.0,1925.47388,2424324.46795
961,1925,7,20.1691,20,19250720.0,1925.54841,2424351.66913
962,1925,8,16.3915,16,19250816.0,1925.6229899999998,2424378.89152
963,1925,9,12.6434,12,19250912.0,1925.69765,2424406.14341
964,1925,10,9.9218,9,19251009.0,1925.7723899999999,2424433.42179
965,1925,11,6.218999999999999,6,19251106.0,1925.84718,2424460.7189599997
966,1925,12,3.5305,3,19251203.0,1925.922,2424488.03052
967,1925,12,30.8569,30,19251230.0,1925.99687,2424515.35684
968,1926,1,27.195,27,19260127.0,1926.07177,2424542.69501
969,1926,2,23.5351,23,19260223.0,1926.1466699999999,2424570.0351
970,1926,3,22.8547,22,19260322.0,1926.2215199999998,2424597.3547099996
971,1926,4,19.1348,19,19260419.0,1926.29626,2424624.63484
972,1926,5,16.3713,16,19260516.0,1926.3708800000002,2424651.87127
973,1926,6,12.577,12,19260612.0,1926.44542,2424679.07698
974,1926,7,9.7749,9,19260709.0,1926.5199300000002,2424706.27487
975,1926,8,5.9873,5,19260805.0,1926.59449,2424733.48729
976,1926,9,2.2274,2,19260902.0,1926.66912,2424760.72743
977,1926,9,29.4962,29,19260929.0,1926.7438300000001,2424787.9961900003
978,1926,10,26.7867,26,19261026.0,1926.8185899999999,2424815.28668
979,1926,11,23.0926,23,19261123.0,1926.8934,2424842.59258
980,1926,12,20.4129,20,19261220.0,1926.96825,2424869.91287
981,1927,1,16.7467,16,19270116.0,1927.0431399999998,2424897.2466700003
982,1927,2,13.0886,13,19270213.0,1927.11805,2424924.58862
983,1927,3,12.419,12,19270312.0,1927.1929300000002,2424951.91902
984,1927,4,8.7162,8,19270408.0,1927.2677199999998,2424979.21618
985,1927,5,5.9691,5,19270505.0,1927.34238,2425006.46911
986,1927,6,2.1845,2,19270602.0,1927.4169399999998,2425033.68448
987,1927,6,29.3825,29,19270629.0,1927.4914600000002,2425060.88251
988,1927,7,26.587,26,19270726.0,1927.5659899999998,2425088.08699
989,1927,8,22.8155,22,19270822.0,1927.6405899999997,2425115.3154700003
990,1927,9,19.0736,19,19270919.0,1927.71527,2425142.57358
991,1927,10,16.3565,16,19271016.0,1927.79002,2425169.85654
992,1927,11,12.6569,12,19271112.0,1927.8648100000003,2425197.15687
993,1927,12,9.9715,9,19271209.0,1927.93965,2425224.47148
994,1928,1,6.3,6,19280106.0,1928.01448,2425251.79997
995,1928,2,2.6409,2,19280202.0,1928.0891800000002,2425279.14088
996,1928,2,29.9786,29,19280229.0,1928.16388,2425306.4785599997
997,1928,3,28.2909,28,19280328.0,1928.2385,2425333.7909
998,1928,4,24.5613,24,19280424.0,1928.31301,2425361.06127
999,1928,5,21.7894,21,19280521.0,1928.3874,2425388.2894
1000,1928,6,17.9912,17,19280617.0,1928.46172,2425415.49123
1001,1928,7,15.1905,15,19280715.0,1928.53604,2425442.69049
1002,1928,8,11.4082,11,19280811.0,1928.6104,2425469.9081599996
1003,1928,9,7.6548,7,19280907.0,1928.68485,2425497.15479
1004,1928,10,4.928999999999999,4,19281004.0,1928.75937,2425524.42902
1005,1928,11,1.2233,1,19281101.0,1928.8339399999998,2425551.7233
1006,1928,11,28.5324,28,19281128.0,1928.90856,2425579.03236
1007,1928,12,25.855999999999998,25,19281225.0,1928.98321,2425606.35603
1008,1929,1,22.1925,22,19290122.0,1929.05806,2425633.6924400004
1009,1929,2,18.5338,18,19290218.0,1929.13297,2425661.03375
1010,1929,3,17.8585,17,19290317.0,1929.20783,2425688.35854
1011,1929,4,14.1464,14,19290414.0,1929.2825899999998,2425715.64634
1012,1929,5,11.3899,11,19290511.0,1929.35723,2425742.88987
1013,1929,6,7.5994,7,19290607.0,1929.4317800000001,2425770.09943
1014,1929,7,4.797,4,19290704.0,1929.5062899999998,2425797.29697
1015,1929,8,1.0057,1,19290801.0,1929.5808399999999,2425824.50566
1016,1929,8,28.2407,28,19290828.0,1929.65545,2425851.74068
1017,1929,9,24.505,24,19290924.0,1929.73015,2425879.0049799997
1018,1929,10,21.7924,21,19291021.0,1929.80491,2425906.29237
1019,1929,11,18.0959,18,19291118.0,1929.8797100000002,2425933.59587
1020,1929,12,15.4136,15,19291215.0,1929.9545600000001,2425960.91354
1021,1930,1,11.7449,11,19300111.0,1930.0294399999998,2425988.24492
1022,1930,2,8.0865,8,19300208.0,1930.10435,2426015.58653
1023,1930,3,7.4204,7,19300307.0,1930.17923,2426042.92042
1024,1930,4,3.7245,3,19300403.0,1930.2540399999998,2426070.22444
1025,1930,4,30.985,30,19300430.0,1930.3287300000002,2426097.48501
1026,1930,5,28.2057,28,19300528.0,1930.4033,2426124.70573
1027,1930,6,24.4051,24,19300624.0,1930.4778199999998,2426151.9051
1028,1930,7,21.6071,21,19300721.0,1930.55235,2426179.10707
1029,1930,8,17.8308,17,19300817.0,1930.6269300000001,2426206.33079
1030,1930,9,14.084000000000001,14,19300914.0,1930.7016,2426206.33079
1031,1930,10,11.3633,11,19301011.0,1930.77634,2426260.86333
1032,1930,11,7.6611,7,19301107.0,1930.85113,2426288.16105
1033,1930,12,4.9731,4,19301204.0,1930.92595,2426315.47308
1034,1931,1,1.2988,1,19310101.0,1931.00082,2426342.79882
1035,1931,1,28.6383,28,19310128.0,1931.0757199999998,2426370.13829
1036,1931,2,24.9779,24,19310224.0,1931.15062,2426397.47792
1037,1931,3,24.2961,24,19310324.0,1931.2254699999999,2426424.79612
1038,1931,4,20.5744,20,19310420.0,1931.3002,2426452.07436
1039,1931,5,17.8092,17,19310517.0,1931.37482,2426479.3091599997
1040,1931,6,14.0141,14,19310614.0,1931.44935,2426506.51406
1041,1931,7,11.2122,11,19310711.0,1931.52387,2426533.7121900003
1042,1931,8,7.4257,7,19310807.0,1931.59843,2426560.9256599997
1043,1931,9,3.6671,3,19310903.0,1931.67306,2426588.16712
1044,1931,9,30.936999999999998,30,19310930.0,1931.74777,2426615.43703
1045,1931,10,28.2283,28,19311028.0,1931.82254,2426642.72832
1046,1931,11,24.5349,24,19311124.0,1931.8973600000002,2426670.03487
1047,1931,12,21.8558,21,19311221.0,1931.9722100000001,2426697.35583
1048,1932,1,18.1902,18,19320118.0,1932.0469699999999,2426724.6901599998
1049,1932,2,14.532,14,19320214.0,1932.12167,2426752.0319999997
1050,1932,3,12.8613,12,19320312.0,1932.19634,2426779.3613
1051,1932,4,9.1566,9,19320409.0,1932.27092,2426806.65655
1052,1932,5,6.4075,6,19320506.0,1932.34538,2426833.9075
1053,1932,6,2.6216,2,19320602.0,1932.41973,2426861.12156
1054,1932,6,29.8194,29,19320629.0,1932.4940399999998,2426888.3193900003
1055,1932,7,27.0247,27,19320727.0,1932.56837,2426915.5246900003
1056,1932,8,23.2546,23,19320823.0,1932.64277,2426942.75456
1057,1932,9,19.5141,19,19320919.0,1932.71725,2426970.01407
1058,1932,10,16.7981,16,19321016.0,1932.7918,2426997.29813
1059,1932,11,13.0992,13,19321113.0,1932.86639,2427024.5992400004
1060,1932,12,10.4145,10,19321210.0,1932.94102,2427051.9145299997
1061,1933,1,6.7436,6,19330106.0,1933.0157399999998,2427079.24356
1062,1933,2,3.0845,3,19330203.0,1933.09064,2427106.58454
1063,1933,3,2.4214,2,19330302.0,1933.16554,2427133.92137
1064,1933,3,29.7319,29,19330329.0,1933.2403600000002,2427161.2319
1065,1933,4,26.0002,26,19330426.0,1933.3150699999999,2427188.50014
1066,1933,5,23.2266,23,19330523.0,1933.38966,2427215.72661
1067,1933,6,19.4278,19,19330619.0,1933.46419,2427242.92784
1068,1933,7,16.6276,16,19330716.0,1933.53871,2427270.12763
1069,1933,8,12.8466,12,19330812.0,1933.61328,2427297.34661
1070,1933,9,9.0948,9,19330909.0,1933.68793,2427324.59476
1071,1933,10,6.3702,6,19331006.0,1933.76266,2427351.87021
1072,1933,11,2.6653,2,19331102.0,1933.8374399999998,2427379.1653400003
1073,1933,11,29.9751,29,19331129.0,1933.91226,2427406.47505
1074,1933,12,27.2993,27,19331227.0,1933.98712,2427406.47505
1075,1934,1,23.6361,23,19340123.0,1934.0620199999998,2427461.13608
1076,1934,2,19.977,19,19340219.0,1934.13692,2427488.47701
1077,1934,3,19.3005,19,19340319.0,1934.21178,2427515.80045
1078,1934,4,15.5863,15,19340415.0,1934.2865399999998,2427543.0863099997
1079,1934,5,12.828,12,19340512.0,1934.36117,2427570.32802
1080,1934,6,9.0366,9,19340609.0,1934.43572,2427597.53657
1081,1934,7,6.2342,6,19340706.0,1934.51023,2427624.73416
1082,1934,8,2.4438,2,19340802.0,1934.5847800000001,2427651.9437599997
1083,1934,8,29.6801,29,19340829.0,1934.6594,2427679.1800700002
1084,1934,9,25.9455,25,19340925.0,1934.7341,2427706.44552
1085,1934,10,23.2337,23,19341023.0,1934.80886,2427733.73372
1086,1934,11,19.5378,19,19341119.0,1934.88367,2427761.03782
1087,1934,12,16.8562,16,19341216.0,1934.9585100000002,2427788.35616
1088,1935,1,13.1882,13,19350113.0,1935.0333899999998,2427815.68816
1089,1935,2,9.5299,9,19350209.0,1935.1083,2427843.0299299997
1090,1935,3,8.863,8,19350308.0,1935.1831899999997,2427870.36304
1091,1935,4,5.1654,5,19350405.0,1935.2579899999998,2427897.66544
1092,1935,5,2.4241,2,19350502.0,1935.33267,2427924.9240900003
1093,1935,5,29.6434,29,19350529.0,1935.4072399999998,2427952.1433900003
1094,1935,6,25.8423,25,19350625.0,1935.4817600000001,2427979.34229
1095,1935,7,23.0448,23,19350723.0,1935.5562899999998,2428006.54475
1096,1935,8,19.2696,19,19350819.0,1935.6308800000002,2428033.76955
1097,1935,9,15.524000000000001,15,19350915.0,1935.70555,2428061.02397
1098,1935,10,12.8042,12,19351012.0,1935.78029,2428088.30425
1099,1935,11,9.1027,9,19351109.0,1935.85508,2428115.6027
1100,1935,12,6.4155,6,19351206.0,1935.92991,2428142.91547
1101,1936,1,2.742,2,19360102.0,1936.0047600000003,2428170.2420099997
1102,1936,1,30.081999999999997,30,19360130.0,1936.0794600000002,2428197.58197
1103,1936,2,26.4212,26,19360226.0,1936.15416,2428224.92122
1104,1936,3,24.738000000000003,24,19360324.0,1936.22879,2428252.23802
1105,1936,4,21.0142,21,19360421.0,1936.30332,2428279.51424
1106,1936,5,18.2472,18,19360518.0,1936.37772,2428306.7472099997
1107,1936,6,14.4512,14,19360614.0,1936.45205,2428333.9511599997
1108,1936,7,11.6494,11,19360711.0,1936.52636,2428361.14938
1109,1936,8,7.8638,7,19360807.0,1936.60072,2428388.36377
1110,1936,9,4.1065,4,19360904.0,1936.67515,2428415.60649
1111,1936,10,1.3775,1,19361001.0,1936.74967,2428442.87755
1112,1936,10,28.6697,28,19361028.0,1936.8242300000002,2428470.1696900004
1113,1936,11,24.976999999999997,24,19361124.0,1936.8988399999998,2428497.47697
1114,1936,12,22.2987,22,19361222.0,1936.9734899999999,2428524.79869
1115,1937,1,18.6336,18,19370118.0,1937.0483100000001,2428552.13361
1116,1937,2,14.9754,14,19370214.0,1937.12322,2428579.47542
1117,1937,3,14.3037,14,19370314.0,1937.1980899999999,2428606.8036599997
1118,1937,4,10.5971,10,19370410.0,1937.27287,2428634.0970900003
1119,1937,5,7.8462,7,19370507.0,1937.34752,2428661.3461700003
1120,1937,6,4.0591,4,19370604.0,1937.42208,2428688.55906
1121,1937,7,1.2567,1,19370701.0,1937.4965899999997,2428715.75672
1122,1937,7,28.4628,28,19370728.0,1937.57113,2428742.96281
1123,1937,8,24.6939,24,19370824.0,1937.64574,2428770.19392
1124,1937,9,20.9546,20,19370920.0,1937.7204199999999,2428797.45459
1125,1937,10,18.2394,18,19371018.0,1937.79518,2428824.73942
1126,1937,11,14.5411,14,19371114.0,1937.8699800000002,2428852.04105
1127,1937,12,11.8568,11,19371211.0,1937.9448100000002,2428879.35684
1128,1938,1,8.1864,8,19380108.0,1938.0196899999999,2428906.6864
1129,1938,2,4.5276,4,19380204.0,1938.0946,2428934.02756
1130,1938,3,3.8638,3,19380303.0,1938.1694899999998,2428961.36377
1131,1938,3,31.1729,31,19380331.0,1938.24431,2428988.67287
1132,1938,4,27.4394,27,19380427.0,1938.3190100000002,2429015.9393599997
1133,1938,5,24.6645,24,19380524.0,1938.3936,2429043.1645299997
1134,1938,6,20.8653,20,19380620.0,1938.46812,2429070.36534
1135,1938,7,18.0656,18,19380718.0,1938.54265,2429097.56565
1136,1938,8,14.2857,14,19380814.0,1938.6172199999999,2429124.78573
1137,1938,9,10.535,10,19380910.0,1938.69188,2429152.0350200003
1138,1938,10,7.8113,7,19381007.0,1938.7666100000001,2429179.31128
1139,1938,11,4.1069,4,19381104.0,1938.8413899999998,2429206.60689
1140,1938,12,1.4169999999999998,1,19381201.0,1938.91621,2429233.91703
1141,1938,12,28.7419,28,19381228.0,1938.99107,2429261.2418400003
1142,1939,1,25.0791,25,19390125.0,1939.0659699999999,2429288.57906
1143,1939,2,21.4199,21,19390221.0,1939.1408800000002,2429315.91985
1144,1939,3,20.7422,20,19390320.0,1939.2157300000001,2429343.24223
1145,1939,4,17.0264,17,19390417.0,1939.2904800000001,2429370.52642
1146,1939,5,14.2666,14,19390514.0,1939.3651100000002,2429397.76655
1147,1939,6,10.4742,10,19390610.0,1939.4396600000002,2429424.97422
1148,1939,7,7.6719,7,19390707.0,1939.51417,2429452.17188
1149,1939,8,3.8823,3,19390803.0,1939.58872,2429479.3823
1150,1939,8,31.1197,31,19390831.0,1939.6633399999998,2429506.61973
1151,1939,9,27.3861,27,19390927.0,1939.73804,2429533.88613
1152,1939,10,24.675,24,19391024.0,1939.8128100000001,2429561.1749400003
1153,1939,11,20.9795,20,19391120.0,1939.88762,2429588.47955
1154,1939,12,18.2985,18,19391218.0,1939.9624600000002,2429615.7984700003
1155,1940,1,14.6311,14,19400114.0,1940.0372399999999,2429643.13106
1156,1940,2,10.972999999999999,10,19400210.0,1940.11195,2429670.47297
1157,1940,3,9.3053,9,19400309.0,1940.1866300000002,2429697.8053099997
1158,1940,4,5.6061,5,19400405.0,1940.2612199999999,2429725.10612
1159,1940,5,2.863,2,19400502.0,1940.3356899999999,2429752.3629900003
1160,1940,5,30.0811,30,19400530.0,1940.4100600000002,2429779.58105
1161,1940,6,26.2797,26,19400626.0,1940.48437,2429806.7797
1162,1940,7,23.4829,23,19400723.0,1940.5587,2429833.98286
1163,1940,8,19.7089,19,19400819.0,1940.63308,2429861.2089
1164,1940,9,15.9646,15,19400915.0,1940.70755,2429888.4645599998
1165,1940,10,13.2457,13,19401013.0,1940.78209,2429915.74571
1166,1940,11,9.5447,9,19401109.0,1940.85668,2429943.04472
1167,1940,12,6.858,6,19401206.0,1940.9313100000002,2429970.3579599997
1168,1941,1,3.185,3,19410103.0,1941.0059899999999,2429997.6849700003
1169,1941,1,30.5251,30,19410130.0,1941.08089,2430025.02507
1170,1941,2,26.8637,26,19410226.0,1941.1557899999998,2430052.36369
1171,1941,3,26.179000000000002,26,19410326.0,1941.23063,2430079.67898
1172,1941,4,22.4533,22,19410422.0,1941.30535,2430106.95332
1173,1941,5,19.6848,19,19410519.0,1941.3799600000002,2430134.1848
1174,1941,6,15.8882,15,19410615.0,1941.4544899999999,2430161.38822
1175,1941,7,13.087,13,19410713.0,1941.5290100000002,2430188.58697
1176,1941,8,9.3026,9,19410809.0,1941.60357,2430215.8026400004
1177,1941,9,5.5468,5,19410905.0,1941.67821,2430243.04679
1178,1941,10,2.8189,2,19411002.0,1941.75293,2430270.31895
1179,1941,10,30.1117,30,19411030.0,1941.8277,2430297.61172
1180,1941,11,26.4194,26,19411126.0,1941.9025199999999,2430324.9194
1181,1941,12,23.7415,23,19411223.0,1941.9773699999998,2430352.24149
1182,1942,1,20.0767,20,19420120.0,1942.0522600000002,2430379.57668
1183,1942,2,16.4182,16,19420216.0,1942.12717,2430406.91817
1184,1942,3,15.7453,15,19420315.0,1942.20204,2430434.24528
1185,1942,4,12.037,12,19420412.0,1942.27681,2430461.5369700002
1186,1942,5,9.2844,9,19420509.0,1942.35146,2430488.7844
1187,1942,6,5.4964,5,19420605.0,1942.4260199999999,2430515.9964
1188,1942,7,2.6942,2,19420702.0,1942.50053,2430543.1942
1189,1942,7,29.9013,29,19420729.0,1942.5750699999999,2430570.4012599997
1190,1942,8,26.1337,26,19420826.0,1942.64968,2430597.6337
1191,1942,9,22.3955,22,19420922.0,1942.72437,2430624.8955200003
1192,1942,10,19.6811,19,19421019.0,1942.79913,2430652.18105
1193,1942,11,15.9831,15,19421115.0,1942.87393,2430679.48309
1194,1942,12,13.2993,13,19421213.0,1942.94877,2430706.79928
1195,1943,1,9.6293,9,19430109.0,1943.02364,2430734.12928
